IP Address      | Identity                                     | Gossip | TPU   | TPU-QUIC | RPC Address           | Version | Feature Set
64.130.55.16    | GKpzbn23WsBvg9NeM4PbV5MCuzxnk8Co8C6QPQvNXpjZ | 8001   | 8004  | 8010     | none                  | 2.1.9   | 3039680930
64.130.57.121   | GkUrtebgx8yXhPF7cg1o836DCjHfrULBHkv3meJXsuPD | 8001   | 8004  | 8010     | none                  | 2.2.0   | 3248754873
141.98.219.145  | 5rEkcSKixWrM13wgV9UjkAR9ppahWaSxez9mNTXGFVVb | 8001   | 8004  | 8010     | none                  | 2.1.11  | 3039680930
72.46.86.131    | HHPuD4hListt3BKsDcRygkoYNYSh8EinQLmgZfUENdRS | 8001   | 8004  | 8010     | none                  | 2.1.11  | 3039680930
141.98.219.42   | 7H22kXnkUPJHT6MmBJDs4kXwfMtNPrigyW3fpT1Ec66  | 8001   | none  | none     | none                  | 1.18.16 | 4215500110
64.130.32.174   | EPL22Qfzqt7Rid7g7roSUDBbNYYEr8ZWDibFmHg2k7SV | 8001   | 8003  | 8009     | none                  | 2.2.1   | 3294202862
64.130.33.61    | BsbZ6JfhZ8HzNo3uNmKo3x3CZYf9FXsgSrmED42SdvHy | 12000  | 12003 | 12009    | 64.130.33.61:8899     | 2.1.14  | 3271415109
103.167.235.174 | AyXQA7afqGRAmXZTwmmh3N18spFXhkpB7VKNhbdmKKkN | 8001   | 8003  | 8009     | none                  | 2.1.14  | 3271415109
129.213.21.76   | 85Jat3Lu3UXjXW4fFLiF5Kx1pjUPa8e9iyLomXkeZVCJ | 8001   | 8004  | 8010     | none                  | 1.18.25 | 3241752014
37.114.51.53    | GsSP7qhbp9SqMu7WxQ88G7A9PzgeG2QVUHcqN1xNB6SF | 20000  | 20003 | 20009    | none                  | 2.1.15  | 3271415109
135.148.35.19   | GmciRiZzRuoScUtzLEk5wRj5hLUebEjH9t3NjSaEE5Z1 | 8001   | 8003  | 8009     | none                  | 2.1.4   | 288566304
23.227.223.166  | 4cjjKuuscgyurK6qZ5gJs1kexuCPMqej86RXesV7W2B9 | 8001   | 8004  | 8010     | none                  | 2.1.14  | 3271415109
67.209.52.144   | FN6dh4NE77VJnmqBQRAV13E8w7nN7eEGWyKYP7HkrW52 | 8001   | 10000 | 10006    | none                  | 1.18.1  | 3039680930
64.130.51.113   | 7hvpXNYBrVLH7RXB49sjEZCQ2PkiCUv9nUSbtmAdtz4H | 8001   | 8004  | 8010     | none                  | 2.1.9   | 3039680930
204.16.246.165  | GM7cQyZp3H65cTFMjHNA4jsg46PhyZbPBBLRL4BZTgXx | 8001   | 8004  | 8010     | none                  | 2.1.11  | 3039680930
64.130.51.189   | H8nhUEX4CdooszE8Gqifrey6RkJzed8McJ5jpxiiFcHw | 8001   | 8004  | 8010     | none                  | 2.1.9   | 3039680930
162.249.168.92  | 4KMfDKrJGWqk2R4TZALQdiqnuWxYwVctpcrE4UpaWtpq | 8001   | 10004 | 10010    | none                  | 2.1.13  | 1725507508
64.130.59.167   | 6ncPPT8ava7YXzRqvBmzod6co3gpi7WE5yPfYjxpHjch | 8001   | 8004  | 8010     | none                  | 2.2.0   | 103906889
64.130.54.84    | FPiQnfUKc7rG4bwAjmqpsPfk7XVsJb3C3abEq8C1VueL | 8000   | 8003  | 8009     | none                  | 2.1.14  | 3271415109
44.204.222.221  | 2mZvniSShUa7ZVBSAdSh9v9Hqt4rUrzytMQoxYAsThts | 8000   | none  | none     | none                  | 2.0.18  | 607245837
51.91.233.12    | 4BuvuvmpAHxqGYcriEsgZUhLHqZ4kqa8KuVZRSyJF76w | 8000   | 8003  | 8009     | none                  | 2.1.13  | 1725507508
5.39.220.108    | DQQV9ySn2Txz5arEEadHzKAAScUmDgZRS5eMEeABNRLv | 8000   | 8003  | 8009     | none                  | 2.1.11  | 3039680930
193.222.57.21   | FuwZDxMo4HowfxdNeYCSEf3cdyRZbfWjJaox8DBCRXMX | 8001   | 8004  | 8010     | 193.222.57.21:8899    | 2.1.11  | 3039680930
149.50.106.25   | 6k7vrDbacRgBLaRWwTjaCsXFn2A3zUHKLH5uNGCcLFMY | 8000   | 8003  | 8009     | none                  | 2.1.11  | 1725507508
185.26.10.179   | CuqkoVUfehAYkyeDCVJZBZ9Mvxmr3Ls448e3qvHsvZhu | 28900  | 28903 | 28909    | 185.26.10.179:8899    | 2.2.0   | 2768427394
147.135.3.43    | EHv1DXHtWpJWFPE4BAmgqgFhA6umGvD6WyjXPL6vRKNE | 8001   | 8004  | 8010     | none                  | 2.1.13  | 1725507508
45.45.156.252   | 6hKD9VNG3xiRTASMRCvE8agvoYCZRtfeGfKxvuT5QraA | 8001   | 8004  | 8010     | 45.45.156.252:8899    | 2.1.11  | 1725507508
67.213.112.197  | HdNTLMy3cNHm2iLoKDS677ow6atyEJsJQuWMCBBmFKtn | 8000   | 8003  | 8009     | none                  | 2.1.13  | 1725507508
158.51.206.254  | 7o7dPaJuiNdK2J8NQiBtVWtbSBR3XLyVX9UbpirH6khn | 8000   | 8003  | 8009     | none                  | 2.1.13  | 1725507508
205.209.96.218  | 8Us8itkCqjY8otbp1gN3HurHDmC8hfFEDau4xgUevohi | 8001   | 8004  | 8010     | none                  | 2.1.11  | 1725507508
82.22.204.162   | 47tJfo6zjKQ1EozsMpC66hNmjgTVhvbUmNXnH1V3q6bR | 8001   | 10004 | 10010    | none                  | 2.1.13  | 1725507508
208.115.224.42  | HKnhEXZbUvDySwTzCUz2Wt1KXEQk1G5bTndHUTNTacGi | 8001   | 8004  | 8010     | none                  | 2.1.11  | 1725507508
93.123.72.202   | BjznUhwDHwDKSHkf9feBzMsuUavptycoRQ6a15uwkhie | 8001   | 10004 | 10010    | none                  | 2.1.13  | 1725507508
185.26.11.245   | AnuvzyhLyyfzD4sxMroRzH6TbxQSau1dtMoKtGMZ7C1U | 8001   | 8003  | 8009     | none                  | 2.1.14  | 3271415109
67.213.113.97   | E7UQ7BmEdebJwb13ULKz2oJTjaiSDVv1JkGU1FUiiFSV | 8001   | 8003  | 8009     | none                  | 2.1.15  | 3271415109
45.134.108.83   | Ct6FzrB4zaVt3hGaPrLsBtZ8siHsJyy3d1oTiTMuV8eZ | 8001   | 10004 | 10010    | none                  | 2.1.13  | 1725507508
185.155.17.90   | GaBqn4NJzZCkuxNzb8bAdTjde3FrJG1DSbcQayYLtXmS | 8000   | 8003  | 8009     | none                  | 2.1.11  | 1725507508
64.130.53.239   | 7ARwpwXrgjy3G4S7hkZPTiLWsoFNsH1d5rnf6sdLsVL2 | 8001   | 8003  | 8009     | none                  | 2.1.14  | 3271415109
198.244.212.134 | 4823fYMo6YqrgfuNTejxYBKg3FfSXgfG7j64A2TmHKtk | 8001   | 8004  | 8010     | none                  | 1.17.31 | 3746964731
64.130.32.183   | FLKwju8RQWXGWK3899L8xBFeM1JadKPUnZMsv83UqKHG | 8001   | 8004  | 8010     | none                  | 2.1.9   | 3039680930
64.130.55.58    | 8Jf5gwAwJin7YCr9cjoyK3ih1oHVtzkHkiF6pcRGXhA7 | 8001   | 8004  | 8010     | none                  | 2.2.0   | 103906889
135.148.9.218   | E4RHP6tm8QQ3stAnMVobyHaKZG1kUiFp7pdGRGBR3jdQ | 8001   | 8004  | 8010     | none                  | 2.1.13  | 1725507508
188.34.138.212  | 7iTd5E2VzcGS2Nb2s9ffFJdoREbPj8GAHRpScE3fJdQA | 8000   | 8003  | 8009     | none                  | 2.1.8   | 1793238286
85.195.75.199   | 2tBos73P9yspgM1WDQ9Q7thTaHymtqbbwjL87FXUH7MY | 8001   | 8004  | 8010     | none                  | 2.1.11  | 3039680930
103.219.168.159 | H3d92iY3rAHzJV1jbMRoaXDLCjJbcLGmLH2J9LTK8ZB5 | 21610  | 11603 | 11609    | 103.219.168.159:21611 | 2.1.14  | 3271415109
91.189.181.194  | BFPD2FcD2iwfQoA68piDVnqD1br9sQgWnF4KPQZxc6UW | 8001   | 8004  | 8010     | none                  | 2.1.11  | 1725507508
103.219.171.41  | GkCTaV1h4eWY3JXeFRWCPhqihiQkb6BhSppqDejY3zCB | 8001   | 8004  | 8010     | none                  | 2.1.11  | 3039680930
109.94.96.167   | EFkBQPkHjvGBY5aHWNPdPCxf3DzPJySvDHw4kdphUJSV | 8000   | 8003  | 8009     | none                  | 2.1.4   | 288566304
35.178.177.56   | FoCvLGFQBJ874unyEUWGwDXPZtvy6irDbKomiwmuwFT7 | 8000   | none  | none     | none                  | 2.0.18  | 607245837
185.209.178.43  | 7uiFY2YzUx8Dy83EUmDVbRBEqUpSARqupyaNqg177qsX | 8001   | 8003  | 8009     | none                  | 2.1.11  | 3039680930
51.81.195.97    | 7eq7TD1ASztR8rwysVp5QNzdnZnkrUVwmzk3LWfjsaLv | 8001   | 8004  | 8010     | none                  | 2.1.13  | 1725507508
217.170.203.198 | 4U6dPYepRcDyXyDe6XgSTYBHdnkphMaA8hJi4e66Xo23 | 8000   | 8003  | 8009     | none                  | 2.1.14  | 3271415109
146.0.225.143   | BqfidLayonPFTCSzjPWp8JY7wcbkeQryFuhmLhA1YFoJ | 8001   | 8004  | 8010     | none                  | 2.1.11  | 3039680930
169.155.168.18  | Gv8FPJZaw9Z8XLkjTA1n8bjpcn3SxGoZHvM8U2Mevdns | 8001   | 8004  | 8010     | none                  | 2.1.14  | 3271415109
51.255.148.97   | 3n8EG58GGhEwboypiKtAn8aaiPMfu5YvexA15AV6SBMb | 8001   | 8004  | 8010     | none                  | 2.1.13  | 1725507508
45.134.108.161  | BnDEKv62c7tg3qp1DASicDyp5wJxpRyAWxG8z1PyLQwf | 8000   | 8003  | 8009     | none                  | 2.1.14  | 3271415109
208.91.107.80   | Dhcmsp15X75Ap4J2qvcX1XyWyXh6Ecu6gyumkg7BkUhy | 8001   | 8004  | 8010     | none                  | 2.1.11  | 3039680930
57.129.59.250   | XT2vikwbUB5QZ3xwXokgiVhRkwLAN57a1ed5u4DYn8m  | 8001   | 8023  | 8029     | none                  | 2.1.14  | 3271415109
3.68.197.15     | kJdRFLZFKV4iPesE4T1rVze6baeDbmJvNqQxg2G7tdd  | 8000   | none  | none     | none                  | 2.0.18  | 607245837
198.178.224.139 | 2y8putDoqxYfj6KZb77BGLRtE9Xtf92D5GvQWicsasri | 18000  | 18003 | 18009    | none                  | 2.1.11  | 3039680930
202.8.9.101     | 3eENF2s5xvf6nYzxpa8Tw4XASG9VDwBSL57wWqGajcsV | 8000   | 8003  | 8009     | none                  | 2.0.21  | 607245837
188.165.59.88   | 5bdMMtEP2BKZ6kjbMGAy21qgfzqvua2ZQybMXFHg5EQK | 8001   | 8004  | 8010     | none                  | 2.1.13  | 1725507508
216.144.245.202 | GS3ZxAt5nmiwNynzhR618aTDvQkQ7aqa66yj8uPYjc39 | 8001   | 8004  | 8010     | none                  | 2.1.11  | 3039680930
45.250.254.185  | CgZuELccVD3XVZzYwefGaMBcTfztXmZmgk8rm1LePW13 | 8000   | 8003  | 8009     | none                  | 2.1.14  | 3271415109
74.118.143.182  | APBLW6xZ5R11foKqyDr9GdHGMX2Fbm3G6hWR9z6gFbAJ | 8001   | 8003  | 8009     | none                  | 2.1.11  | 1725507508
147.28.171.49   | 3PocECxEf459Z46vHyK6qkYzcY6Kq6NEh4hdsiyMecoU | 8000   | 8003  | 8009     | none                  | 2.1.13  | 1725507508
64.130.57.200   | 7scbRc9Kj6HABKSTpeKCRh6ir1YhDiUaaiM6dgqRacMw | 8001   | 8004  | 8010     | none                  | 2.2.0   | 3248754873
87.236.199.222  | EqA3iuSH8wFtr4u3fsuWHcL3innGevG855GCUCAGEH69 | 8000   | 8003  | 8009     | none                  | 2.1.11  | 1725507508
160.202.128.97  | AodwrnjdprJjPLxUMB8B4zZCsdAY4GcjR9H9DPHmVw5i | 8000   | none  | none     | none                  | 2.0.18  | 607245837
74.118.136.52   | GaTFMFm6j3WUZx4EjyxuiWYRo2c9mvoRxGsaHKeDA5me | 8001   | 8004  | 8010     | none                  | 2.1.11  | 3039680930
54.37.114.162   | 3dvMRS2qsATnCNFgC2WQaAFuikG7MnR7rMe85f4s977V | 8001   | 8004  | 8010     | none                  | 2.1.13  | 1725507508
94.23.165.101   | FoGUw8Vwwvqhus5ht3YNHAcGAuE3Xf2XohzZ3eDYdqsc | 8001   | 8004  | 8010     | none                  | 2.1.13  | 1725507508
204.16.244.138  | 631aqFtLRK6xQE2f7o2KfpNg3Mz5MRh14M8FdASpXh1e | 8001   | 8004  | 8010     | none                  | 2.1.11  | 3039680930
45.76.36.82     | 7dLYkAo75x5RmwpukZdshwBQyWVTPEXPjEKG9EMwf4uj | 8000   | 8003  | 8009     | none                  | 2.1.11  | 3039680930
161.178.133.137 | 3XJ4ksEd8unyhzAsNVuMRXtX3QfGA4zyvbKwbsByqKwh | 8000   | none  | none     | none                  | 2.0.18  | 607245837
178.237.58.196  | DjsKCrg2dLEW7zd6XUQUFn7ktrHL7rz8XfZ8wtePiK8j | 8000   | 8003  | 8009     | 178.237.58.196:8899   | 2.1.14  | 3271415109
193.118.169.231 | BS6SHJP2stTGgnfAr2ScstP4FM3kbaYs8rtPR5nPG92j | 8002   | 8005  | 8011     | none                  | 2.1.15  | 3271415109
64.130.55.252   | GoiaRpgvNhdvgNUyMcpEKmTjm6sESWcocsfiniMmiaHb | 8001   | 8004  | 8010     | none                  | 2.2.0   | 103906889
89.187.191.245  | 77dXqvsissfWwBpNvT8ygXkrdcWib2ve1zuoGSTqgrWM | 8000   | 8003  | 8009     | none                  | 2.1.15  | 3271415109
149.28.196.240  | 4UznkZ4TdeeJKAWzzGAGhp8g24XyvntYvAy9VZnvZyHo | 8000   | 8003  | 8009     | none                  | 2.1.14  | 3271415109
64.130.59.178   | 4ukUarTSkQFKFbZn45gS7Rtuo3RgZMCYXPbV9AymkWsW | 8001   | 8004  | 8010     | none                  | 2.2.0   | 103906889
74.118.142.78   | 3gTHNstRmZjDhQNVsfSqVpvA4Jk6cSRYKqHX1cBXsJ2c | 8001   | 8004  | 8010     | none                  | 2.2.0   | 103906889
57.129.83.27    | AFBHRGWn5t4Nt6g98o6W6qiAtWPcFiXbnApiZaFWr6Dd | 8000   | 8003  | 8009     | none                  | 2.1.14  | 3271415109
208.91.110.147  | 2cop9CKedKYAP4nZ2fVQWZoYWE52XtujSDwWAfm6Ca5N | 8001   | 8004  | 8010     | none                  | 2.2.0   | 3248754873
132.226.112.70  | 6gT9t8vETUKNigesNZ7W2YJU7tVeScTUtnQV38prpCD6 | 8001   | 8004  | 8010     | none                  | 1.18.25 | 3241752014
44.200.163.213  | 8cCskA9SYr5uFqFjmYTgvM6vXzCnnjKTZ4Mebx1dBzaK | 8800   | 8803  | 8809     | none                  | 1.18.26 | 3241752014
199.254.199.127 | 7Vi5c1LagFTgmuEbvHRWM7UbbAMWNthiQXac2y5fueDr | 21610  | 11603 | 11609    | 199.254.199.127:21611 | 2.1.14  | 3271415109
78.141.232.202  | 2U98nkc2DkERwVcCdLRt4xWZx3raj2mNbkFLX1drjA9D | 8000   | 8003  | 8009     | none                  | 2.1.11  | 1725507508
5.199.165.7     | CRFq7w8fcuxWDUw2jiKNReL6nqG8ugw98HmEPHG57LSP | 8000   | 8003  | 8009     | none                  | 2.1.6   | 1793238286
64.130.51.99    | 9ErnkP2VCNGEVoNYRVMomaBcxdNx6igYQyNh8RozqVL4 | 8001   | 8004  | 8010     | none                  | 2.2.0   | 103906889
51.255.148.98   | 5CgkTVko5ZHNSDezpTizocphnCDDPU4Cds3Rx1ur4yp  | 8001   | 8004  | 8010     | none                  | 2.1.13  | 1725507508
103.50.32.192   | FNr7tVYH3H94vXJfMTt8VVFq5DzSHKKUxsGCVxfo57Wz | 8001   | 8004  | 8010     | none                  | 2.1.11  | 3039680930
202.8.8.46      | 4KK1gV1D2FQn86462NYTc1ZsR4FUjvv3XATK9UgnZf3U | 8001   | 8004  | 8010     | none                  | 2.1.11  | 1725507508
65.109.23.62    | 74bVQ6KWssYBmJWJwLRqWZ8gm8dgdR94LRdpEw65BvrZ | 9001   | 9003  | 9009     | none                  | 2.1.9   | 3039680930
173.231.45.2    | 68HiYeNipx7LdbGEVWy5smkqwBvkMBi63JYVxpMyxBTD | 8001   | 10004 | 10010    | none                  | 2.1.13  | 1725507508
91.121.43.81    | BSHhWLfa1GR6AY2TnC2K7jcwD9pmEi7KorofodzJDxY1 | 8001   | 8004  | 8010     | none                  | 2.1.13  | 1725507508
87.236.197.198  | 9XM2WrXJsZEAcEZ26RV3VM14xevGLhiEJ5cTTkrpUAqF | 8000   | 8003  | 8009     | none                  | 2.1.11  | 1725507508
64.130.32.217   | BWaUsCGU5iQMashKQVcdWL7AqusLsUCZimkBTRkAKPwn | 8001   | 8004  | 8010     | none                  | 2.1.9   | 3039680930
202.8.11.23     | 9Bc5uWhixaACjSf7tmerLgjfJDxkM6bsuhFNFbBKmqPh | 8001   | 8004  | 8010     | none                  | 2.1.11  | 3039680930
67.209.52.133   | dmyQrYKDz9LKLV99MQrJ9BQsFfqQMDV4iYau1mzC4Ue  | 8001   | 8004  | 8010     | none                  | 2.1.14  | 3271415109
208.115.223.210 | BNF1F9Y1yMedP641tuLPTMHypn7SsK6tyg5LsS5frJsg | 8001   | 8004  | 8010     | none                  | 2.1.11  | 3039680930
54.36.192.204   | A3o67jUE35Hs8df43ZKU21WqCipc85RGktkoyrk8Mbpa | 8001   | 8004  | 8010     | none                  | 2.1.13  | 1725507508
15.204.190.89   | 3QK28Lszc3SbJCMrfKHEvzDusDBTSthoHhauYUCxKtz7 | 8001   | 8004  | 8010     | none                  | 2.1.13  | 1725507508
85.195.124.55   | 51ds5EKnzGajgUDv91gLkDZ5PzS2US8vcPCf5j2hkn4f | 8001   | 8004  | 8010     | none                  | 2.1.11  | 1725507508
64.130.33.21    | 6b5rAKAAo2cD7qMZUtfequ7Ut9VsYVyLv28pyWzLrgz2 | 12000  | 12003 | 12009    | none                  | 2.1.14  | 3271415109
45.250.255.183  | 7F6ub5Gu6DipipfybaSewYMHBCoEmnGD7CkNga3gcknY | 8001   | 9001  | 9007     | none                  | 0.101.20111| 3039680930
141.98.216.150  | CN5o7dxCMRUAKBWFonaX7BurBcxRqPcMvWedC9uxKi9C | 8001   | 8004  | 8010     | none                  | 2.1.11  | 3039680930
104.37.189.158  | 5i16Kqxmi4G2jhmu8uWuBk6ZUyQD4ydK2G3fJR8A2whB | 8000   | 8003  | 8009     | none                  | 2.1.11  | 1725507508
208.91.107.19   | 8eDxtWnfQrycCgf9rfW8Rvhuai6UcB7pJpDQNdUERrnt | 8001   | 8004  | 8010     | none                  | 2.2.0   | 103906889
54.235.54.13    | 7LLD4QADbhQo6pvnJon1X6XfY297ApKsUaPsxi9LhyUj | 8000   | 8003  | 8009     | none                  | 2.1.14  | 3271415109
35.178.158.3    | EeBetQRjb2TbLmbYfUoBqZWT2o55GpwLmwtDgfcXodj6 | 8000   | none  | none     | none                  | 2.0.18  | 607245837
64.130.53.23    | 5bn23sTXrym5CEt3jNLxaKaNKcpqFVWDWueYABExNVLU | 8001   | 8003  | 8009     | none                  | 2.1.14  | 3271415109
85.195.82.111   | DjCNjAYw3tpTwhXxFUhEe31eRnMVmqNiZAtEGXTbZrp9 | 8000   | 8003  | 8009     | none                  | 2.1.14  | 3271415109
84.32.32.100    | 7v3mzZamZwdi1tUkPfZ51P4pfwSrvX137LTiWMRqYVGN | 8000   | 8003  | 8009     | none                  | 2.1.11  | 3039680930
45.129.84.88    | HgRM3adMB2cxTDJfXtkkcKscxboku4rWdJsQu1DdKfGx | 8001   | 8003  | 8009     | none                  | 2.1.14  | 3271415109
18.118.134.62   | MMHKnkzzGmb4T56JmLaDgxRSCG8Heq3Y7epuSRmwzYf  | 8000   | 8003  | 8009     | none                  | 2.1.11  | 3039680930
208.91.110.241  | 5rnQbCtRW3Wk1wmkpyjVVs8J2apAi312oKGK9GFSY5p3 | 8001   | 8004  | 8010     | none                  | 2.2.0   | 3248754873
189.1.171.9     | AckskuLyehLdSG3wnxdg9TpwM81V3MaSSXTBHLJberpj | 8001   | 8004  | 8010     | none                  | 2.1.11  | 3039680930
141.98.216.148  | 6PwMGNe4mmMLoSMUbC3H9dyFNNc4PgruUsY2YofeLNYe | 8001   | 8004  | 8010     | none                  | 2.1.11  | 3039680930
208.91.106.80   | 4xM5TtbjT712rc3DqnMjcGEnvgPzddR6QjD2762T4FLL | 8001   | 8004  | 8010     | none                  | 2.1.11  | 3039680930
138.199.136.158 | 9BJCb5qq7uPLmhbiemn8yKv6qWqtzGYaykx25tFD9nhY | 8001   | 8003  | 8009     | none                  | 2.1.15  | 3271415109
152.70.109.25   | EHCXaP7vexcPM63ffSYJJLhy6L2vTKwcKVcLo1PStu59 | 8001   | 8004  | 8010     | none                  | 1.18.25 | 3241752014
208.91.110.234  | A6o33rsGb9wV5hh9J97nWM9tHg7Fy1fUKt9DURbT48GX | 8001   | 8004  | 8010     | none                  | 2.1.9   | 3039680930
198.244.229.6   | 4qeAJX1zScnbWmY6LahDdFoGWAW1LPMzXyU92BqeZq5j | 8001   | 8004  | 8010     | none                  | 1.17.31 | 3746964731
207.90.224.252  | BFiYkAUHR7Giv5SHNSgKexLKN4b9kJSHhfRHoLs6gVkD | 8001   | 8004  | 8010     | 207.90.224.252:8899   | 2.1.11  | 1725507508
5.199.165.43    | AnRWXE1mBv6XBV4QAhS2wUgvfNzAygCMU533eMzpVFS2 | 8000   | 8003  | 8009     | none                  | 2.1.14  | 3271415109
80.239.223.73   | NV3MSz8BBWvKfsvCE81SWZqNYVpoYMWPg1wSfMTY5sk  | 8001   | 9001  | 9007     | 80.239.223.73:8899    | 0.401.20113| 1725507508
18.135.5.153    | 3pi5rmoha5Ut2T67Xvc8Q6gU4djcxQm56XTL8Nc5qsjC | 8000   | none  | none     | none                  | 2.0.18  | 607245837
74.118.143.250  | HQ15NWvjGHU2x6TPDKHXZ79wiXSNuPhsM9PJbjFcwcwH | 8001   | 8004  | 8010     | none                  | 2.1.9   | 3039680930
109.94.96.53    | Ec4Ek6RregBFHzZwZYun5s1DZPQkQL8SNGbQ7BJXn2Az | 8001   | 8004  | 8010     | none                  | 2.1.11  | 3039680930
189.1.164.83    | CNJCRhkajZ4Nw2yoBDSUjgMkvSRAWMsdhYLA7n6pZQqu | 8000   | 8003  | 8009     | none                  | 2.1.16  | 3271415109
185.209.178.99  | 63Z8PvMBWYRiaXU5op8FaU6h5VAKfDihYXs76UbNv6g1 | 8001   | 8004  | 8010     | none                  | 2.1.13  | 1725507508
208.91.110.210  | DiAhToBca5SzdBRRzAAMtjPDnhbXr9Cww6CYdxGD7Sje | 8000   | 8003  | 8009     | none                  | 2.1.14  | 3271415109
64.130.56.24    | Cb3qQrQ4CExPHnGEsS3dW8cXsXBxf4N5feYdDfdSzWcc | 8001   | 8004  | 8010     | none                  | 2.1.9   | 3039680930
66.23.230.58    | AdRcy6p92cGrkifpeQMvgdJw1Z8ibDDQhMrYCkN7KduF | 8000   | 8003  | 8009     | none                  | 2.1.11  | 3039680930
64.130.32.24    | FujCYj5P1iR7jKAahnGkgW6ytfxAyfML5o4e1nSdPAjs | 8001   | 8004  | 8010     | none                  | 2.2.0   | 103906889
80.77.161.216   | Bz6FHRznS6TmAoWbsbuU7Xq5To3T2HFyAPWQuJCKUy9w | 8000   | 8003  | 8009     | none                  | 2.1.14  | 3271415109
141.94.3.13     | F1jQrpHm841RKqKApEKnBQwoWGkrnNDNSW3AqVW2v8NF | 25000  | 25003 | 25009    | none                  | 2.1.14  | 3271415109
31.134.207.213  | FNjKM1sN3NkyFE3vHhYzJB5JMEVsBpTsrX8ZzDs6WCcN | 22000  | 20002 | 20008    | none                  | 2.1.14  | 3271415109
64.130.34.12    | FUndDRkVLcTVwN8uzQXpMZxVDd13r8N7p3ueeDdLxpbC | 8001   | 8004  | 8010     | none                  | 2.1.9   | 3039680930
208.91.110.231  | EzWKucib49D3yBTodqwxwoGJ2YotwK8oj9aiv7VDDchx | 8000   | 8003  | 8009     | none                  | 2.1.11  | 3039680930
67.209.54.230   | GgD1pWDqrXkNrA9m87Sbe53aupt6qErdL3WKxa9wBHFe | 8001   | 8004  | 8010     | none                  | 2.2.0   | 103906889
141.98.217.94   | CRX4HwM3KZUgHT57FMtgxGQTfbUhtYf6N2BowvhB58wo | 8001   | 8004  | 8010     | none                  | 2.1.11  | 3039680930
64.130.50.169   | BMa7CDBhpW9cStetsi4tUsfcYTkX1DyHExeFwsaSJPDU | 8001   | 8004  | 8010     | none                  | 2.2.0   | 1081947060
45.250.254.47   | EQ2tzLozwrrrzcqfX6RgEtaiZbQzddVUJJGm2RvNMySV | 8000   | 8003  | 8009     | none                  | 2.1.4   | 288566304
141.98.219.49   | EF6McPQxMTwTBPAhfqyBuHe8bxYW7Qjg8EepudCKk4nu | 8001   | none  | none     | none                  | 1.18.16 | 4215500110
67.209.54.112   | 8s4qefshaWhBhxSqjZsZTm7j2K1khZKBuhm5G6DVGPkY | 8001   | 8004  | 8010     | none                  | 2.1.11  | 3039680930
64.130.49.56    | VT86WYAAEsnvZaiCuS2iR6H6jS7pcSZokvRRVCSDsBY  | 8000   | 8003  | 8009     | none                  | 2.0.21  | 607245837
185.209.179.35  | HdQVSVX9zu5Eft27PHkLuqoLYfuXsuDRfESyeyPMy6TK | 8000   | 8003  | 8009     | none                  | 2.1.11  | 3039680930
208.91.110.239  | E8z8FysPfKidtuEF9yaDTtDh3JpzEn8JCrm7cJsXRbSV | 8000   | 8003  | 8009     | none                  | 2.1.4   | 288566304
95.214.55.3     | 99vpA9Awu46HKcEZK2XZ16cmh5dcPiBD5EN9FoMriuLT | 8000   | 8003  | 8009     | none                  | 2.1.11  | 1725507508
23.228.106.6    | HXTs53WJeK1TL7LYpf7xJMsXrg8JEgg5FyLFwMiTKzGC | 8000   | 8003  | 8009     | none                  | 2.1.14  | 3271415109
109.94.98.127   | 42hVJaqj4Bb7ns2avvQHuDP3wxVpCDBM4nHYx6YeBrhm | 8000   | 8003  | 8009     | none                  | 2.1.11  | 3039680930
177.54.159.27   | 94StmiVhiyQC4r5VqsaQE5HaJZcWcAt6i8mhDkSzTCga | 8000   | 8003  | 8009     | none                  | 2.2.0   | 3325025371
91.121.240.43   | A7bKws58fzhXuQMcNiPsTXLGY6xgktMtcuPiFCWRgGxA | 8001   | 8004  | 8010     | none                  | 2.1.13  | 1725507508
83.143.85.54    | BvKazAxfb1NXNM66RySyDnnveVH96T5fNvV5H9rUVJkT | 8000   | 8003  | 8009     | none                  | 2.1.14  | 3271415109
45.43.14.15     | CnfFndPJWrRn1SkmvBomaasbhqs3iUhbenU6gFTqMJWx | 8001   | 8003  | 8009     | none                  | 2.1.14  | 3271415109
64.130.49.55    | 2nUyKzpqs2ezaGnrCRm7NpUPQWxetjSLnQWjQ9arU47x | 8000   | 8003  | 8009     | none                  | 2.0.21  | 607245837
141.98.219.180  | GhgsQzY2ELCccmo6CQtmg8TrAML886Zso5eHSF45V3fM | 8001   | 8004  | 8010     | none                  | 2.2.0   | 103906889
109.94.97.163   | CMm24Boab5PyrTGs4hY8tg1WktvskrtvTg9PqRzE35Zw | 8600   | 8603  | 8609     | none                  | 2.2.0   | 1081947060
51.75.86.53     | Abs7CjYmJk4FtPztyxucVCYEmn1pZDPNhZQF3iRME5bQ | 8001   | 8004  | 8010     | none                  | 2.1.13  | 1725507508
64.31.52.182    | ACTynqgpfW7JfjW2TcsG3ZKwDWoJ6RZ6Gb6vzfP59aUL | 8001   | 8004  | 8010     | none                  | 2.1.11  | 3039680930
145.239.18.171  | 97vG36dN8M7VRsCSPNptKKMnQtJK3K2s7EZz1QNNTP5n | 8001   | 8004  | 8010     | none                  | 2.1.13  | 1725507508
